1.12177546034463E+018,"Can the MeToo movement please explain this to me? When I received my training on SexualHarrassment, everything this Female Comedian does to this Gay Man &amp; athlete is illegal. I'm horrified for him. Someone explain. Now. ",Y
1.12176511888962E+018,"As a woman and a member of the metoo movement, I do not want to get to a space where people are afraid to touch each other. Touch, along with smiles, kind words, and more—so important.",Y
1.12176159669767E+018,"2017: MeToo explodes &amp; @TIMESUPUK movement is born. Someone resigns from government for “touching someones knee”. A new wave of feminism begins... 2019: The dust has settled... 
Stupid and poignant &amp; quite funny Nottingham
 ",Y
1.12176088444199E+018,"The results are in! The MeToo movement is arguably one of the country’s most impactful and publicized movements in recent times. Take a look at feedback on the movement through the Black lens! EBONYAttitudes  

",Y
1.12175948693337E+018,"Why JOE ""FEELIN'"" BIDEN won't win Democrat nomination:
Needs to win over party members than are radical left
Touchy-feely behavior KO by MeToo Movement
Self-confessed gaffe machine
Escape long poor decisions on record
Turns 78 days after 2020 election

However, FAVORED TO WIN!!",Y
1.12175604734413E+018,"Liberals have long feared that conservatives would make use of the MeToo movement to attack Democratic politicians, and the first allegation against Fairfax did come to light through conservative media. ",Y
1.12175143160477E+018,"""the ultimate object of his affections ... is … his doe-eyed undocumented Albanian maid""

HAVE WE LEARNED NOTHING FROM THE METOO MOVEMENT THAT THE SEXUAL EXPLOITATION OFNUNDOCUMENTED WORKERS IS NOW A OK FOR PSEUDO ROMANCES?!?!

",Y
1.12174793268702E+018,ANITA HILL wants accountability :unamused_face:wow ... shameful how women abused the metoo movement :unamused_face:@JoeBiden BEEEEEN SAID HE REGRETS HE DIDNT BELIEVE HER ect. :unamused_face:EVERYBODY scared of JOE BIDEN:unamused_face:it’s aggy:sneezing_face:,Y
1.12174642551409E+018,Finally women came with metoo movement to talk about their experiences of sexual assaults and I guess its time for men to come up with a movement to get rid of this social stigma of men that shouldn’t talk about their feelings.... etc men are humans too ,Y
1.12174027064572E+018,"This story is typical. The bad guy gets to become a supreme court justice and those that tried to stop him didn’t do enough, so let’s have eight years of a pussy grabbing president. The MeToo purest view of the world is a movement that only one side recognizes, so good men...",Y
1.12173488827163E+018,"Just in... The Earth joins the MeToo movement.. 
No means No.. ",Y
1.12172620460691E+018,Why workplace sexual-harassment complaints keep climbing. Big increase since the beginning of the Metoo movement.  ,Y
1.12172332153457E+018,The MeToo movement matters. Show your support by downloading the MNFST app and join the movement today :rocket:  metoo,Y
1.1217182545469E+018,"If you can still vote for biden after reading Anita Hill's perspective, don't call yourself an ally of the MeToo movement. ",Y
1.12168639629969E+018,Is taylor swift taking the piss out of the metoo movement by calling her next album Me? MeOutNow,Y
1.12167400724846E+018,"If @NUSingapore wants to be the leading University in Asia, it has to recognize its failures, and prevent such atrocities from happening. Sexual misconduct should not happen, not now or ever. The MeToo  Movement should’ve taught NUS all that, but it didn’t.",Y
1.12167004112718E+018,I’m just going to say it. We’ve fought so hard for the metoo movement and calling trump out for sexual assault yet you’re all so excited about @JoeBiden announcing his presidency.,Y
1.12166800335811E+018,Russell Westbrook claimed that Lillard violated OKC in a way similar to the MeToo movement.,Y
1.12166020167165E+018,The face of Japan's MeToo movement ,Y
1.12165158292641E+018,"Fucking MeToo movement happening in this Fiargo castle in Final Fantasy VI. I’m not being disrespectful. I’m being serious. It’s creepy and weird. 

King is creeping on main character and the staff is talking about how he does it to everyone. 

Ugh. CRINGE.",Y
1.12164333681142E+018,"All harassment is not the same. Some women, honestly, face harsher treatment after the fact. Let's not act like MeToo didn't center one group's treatment over another's, despite the creator behind the movement. I'm not afforded naivete in this skin.",Y
1.12164255050944E+018,"If the Democrat Party, the so-called 'official endorsers"" of the MeToo movement, allows perverted ""Pedo-Joe"" to run for POTUS with impunity, it will backfire on them on a level never before seen in the history of their Party.

",Y
1.12163695568961E+018,"2 YEARS of Liberals banging on  Identity Politics drum. 
Lambasting old, White men &amp; how we need leaders who are more intersectional. 
Feminists weaponizing the MeToo movement as means to castigate men. 

So naturally Libs go all in on JoeBiden2020 
CreepyJoe
LiberalHypocrisy",Y
1.12163054112243E+018,"“It’s definitely going to come up”
“I don’t know how exactly he is going to handle it, but there will be scrutiny of the Anita Hill issue, which I think resonates in a different way today. So he has to be able to respond to it in the context now of the MeToo movement”",Y
1.12163011680983E+018,What happened to the MeToo movement? Why aren’t they saying we don’t want rapists to vote???,Y
1.12163009911404E+018,The MeToo founder says the movement isn't just for women ,Y
1.12162688968722E+018,"AnitaHill isn't accepting JoeBiden's utterly insincere apology &amp; neither would I: it would only be real if he removed ClarenceThomas from the US SupremeCourt; short of that, it's just a cynical maneuver to neutralize the MeToo movement...
",Y
1.12160565325514E+018,"

Where is the metoo movement. These people are sexually assaulting the earth. The earth was not able to consent to this.",Y
1.12160383283477E+018,"Cant believe the defense from the masses about Michael Jackson. Aren't we supposed to support the metoo movement? Does it not count because its boys and not girls? 
LeavingNeverland",Y
1.12159275147516E+018,Don’t usually get political on here but I was confused. Does the MeToo movement only apply to one party?,Y
1.12159151423097E+018,"Bridget Kelly to @Rachel @maddow: Some of the coverage of her would fall under the MeToo movement if it happened today.

AH???... Cuz you just gotta smile in front of those naughty boys when you hold children on school buses for hours and hours??",Y
1.12159035771467E+018,"Prior to the Metoo movement beginning, there were sluts in SanFrancisco wishing to make themselves normative to culture, and demanding an end to stigma against them, I think?

Anyway, when are they coming back? Protest trends like that return, right?

UFOJokes AliensToo:alien: ",Y
1.12158997863772E+018,"Bridget Kelly said some of the coverage of her would fall under the MeToo movement if it happened today. She's a clown who shouldn't have gotten a chance to go on TV and make excuses for her abhorrent behavior. Enjoy jail, you liar. Bridgegate",Y
1.12158977264287E+018,"On the $11 million taxpayer-funded Mastro Report commissioned by Chris Christie and run by Rudy Giuliani's deputy mayor Randy Mastro that slut-shamed Bridget Kelly...Kelly tells @maddow: ""It was a year before the MeToo Movement, but it was that...What they did to me was sinful."" ",Y
1.12158644809496E+018,"All over the world, women are taking the initiative and letting their voices be heard. In this day of the MeToo movement, this book, Power Up, Super Women, is an awesome compliment to the philosophy that now is the time to step out 
 powerupsuperwoman ",Y
1.12158561583162E+018,"By entering the race, pervert @JoeBiden single handedly kills the metoo movement. ",Y
1.12158390208113E+018,"SHAME ON LIBS!!! The Witch Hunt called MeToo movement is even spreading thru Farms across the Christian Constitutional Conservative America (USA). When will evil Dems get enough? LockHerUp QAnon Trump:raised_back_of_hand:

",Y
1.12158209071624E+018,Alyssa Milano supports Creepy Joe - whatever happened to the MeToo movement @CNN @MSNBC ,Y
1.12157763836625E+018,MeToo creator Tarana Burke wants the current movement to be more inclusive to people of all genders.  via @HuffPostWomen,Y
1.12156895138798E+018,I had no idea Joe Biden was also the father of the MeToo Movement when he attacked Anita Hill,Y
1.12156610372826E+018,Are the Democrats totally ignoring the MeToo movement by letting Bernie Sanders and Joe Biden represent them given the history of accusations about them and their campaign staffs?,Y
1.12156505474954E+018,Michael Fassbender ex girlfriend's claims of abuse resurface - this man beat her and dragged her with his car and why is he still working??? MeToo Movement get on this!  ,Y
1.12155848493443E+018,Top story: @TheRightMelissa: '@realDonaldTrump “Creepy Joe” would be more appropriate. Watch his behavior towards young girls. But don’t worry the fake metoo movement won’t care because they DONT care about women. They…  see more ,Y
1.1215563065891E+018,"You realize Joe is one of the reasons we have a MeToo movement, right? And not because he's spent time helping these victims, but be a use he made people victims. ",Y
1.12155383432372E+018,The MeToo founder says the movement isn't just for women ,Y
1.12154818629068E+018,"The MeToo moment may have passed, but the movement it sparked is far from over.  In this episode of the Filevine Fireside, we visit with attorney Jean Hyams to learn about her life, her work, and her mission as a MeToo-Movement Lawyer.  legalpodcasts",Y
1.12154416204478E+018,MeToo creator Tarana Burke wants the current movement to be more inclusive to people of all genders.  via @HuffPostWomen gender metoo mentoo,Y
1.12154361459149E+018,Groping Joe Biden is officially running. How real is the MeToo movement? It ought to be boycotting this molester!,Y
1.12153828129903E+018,"""If your reaction to every movement that seeks to empower women and refuses to ""hide the gemena"", is ""that is Western"", maybe consider becoming a bit more ""Westernized"" yourself. Come into the light. It's warmer for everybody here."" @Ermikwg MeTooEthiopia Ethiopia MeToo",Y
1.1215371839391E+018,"""It's time we look in the mirror and fix our own problems as well. Sexual Assault/Molestation/Rape is something that has been prevalent in the Habesha community for generations. IT MUST STOP NOW!  THE MOVEMENT HAS BEGUN!"" @lily_tesfaye MeTooEthiopia MeToo @PMEthiopia",Y
