1.12178026759145E+018,Just saw a FB ad for an event in Toronto with Rachel Hollis and Tony Robbins. Am I the only one who remember Tony Robbins and his whole attitude on the MeToo movement? How does this pairing even make sense? How is this guy still remotely relevant?,N
1.12178012948988E+018,"On journalism in the MeToo movement @karaswisher says ""This is one of these stories that was hiding in plain sight. Everybody knew"" UWEthics power gender",N
1.12177705214167E+018,"The keynote conversation with Swisher is titled The View from Silicon Valley: Gender, Journalism &amp; Tech, and will begin at 9am! Stay tuned for updates on what @karaswisher has to say on the MeToo movement in journalism UWEthics ethicaljournalism",N
1.12177602481407E+018,"""Brand reputation often hinges on whether a company actually delivers on what it promises consumers."" Everything from data breaches to the MeToo movement impacts how the world sees your company. Purposeful leaders know this, which is why Purpose is 1. 

",N
1.12177546034463E+018,"Can the MeToo movement please explain this to me? When I received my training on SexualHarrassment, everything this Female Comedian does to this Gay Man &amp; athlete is illegal. I'm horrified for him. Someone explain. Now. ",Y
1.12176511888962E+018,"As a woman and a member of the metoo movement, I do not want to get to a space where people are afraid to touch each other. Touch, along with smiles, kind words, and more—so important.",Y
1.12176469929144E+018,"Dealing with romance in the workplace
This year, the discussion may have a very different tone in light of the metoo movement  ",N
1.12176159669767E+018,"2017: MeToo explodes &amp; @TIMESUPUK movement is born. Someone resigns from government for “touching someones knee”. A new wave of feminism begins... 2019: The dust has settled... 
Stupid and poignant &amp; quite funny Nottingham
 ",Y
1.12176088444199E+018,"The results are in! The MeToo movement is arguably one of the country’s most impactful and publicized movements in recent times. Take a look at feedback on the movement through the Black lens! EBONYAttitudes  

",Y
1.12175948693337E+018,"Why JOE ""FEELIN'"" BIDEN won't win Democrat nomination:
Needs to win over party members than are radical left
Touchy-feely behavior KO by MeToo Movement
Self-confessed gaffe machine
Escape long poor decisions on record
Turns 78 days after 2020 election

However, FAVORED TO WIN!!",Y
1.12175797324682E+018,There should be a national social movement against racism that follows the same structure as metoo where black people could come out and tell their stories publicly. That would make a huge impact ,N
1.12175604734413E+018,"Liberals have long feared that conservatives would make use of the MeToo movement to attack Democratic politicians, and the first allegation against Fairfax did come to light through conservative media. ",Y
1.12175143160477E+018,"""the ultimate object of his affections ... is … his doe-eyed undocumented Albanian maid""

HAVE WE LEARNED NOTHING FROM THE METOO MOVEMENT THAT THE SEXUAL EXPLOITATION OFNUNDOCUMENTED WORKERS IS NOW A OK FOR PSEUDO ROMANCES?!?!

",Y
1.12175103357372E+018,"Great pieces of insight about marketing post MeToo movement. Stereotypes were never acceptable, but now they're just bad press for brands.  ",N
1.12174793268702E+018,ANITA HILL wants accountability :unamused_face:wow ... shameful how women abused the metoo movement :unamused_face:@JoeBiden BEEEEEN SAID HE REGRETS HE DIDNT BELIEVE HER ect. :unamused_face:EVERYBODY scared of JOE BIDEN:unamused_face:it’s aggy:sneezing_face:,Y
1.12174642551409E+018,Finally women came with metoo movement to talk about their experiences of sexual assaults and I guess its time for men to come up with a movement to get rid of this social stigma of men that shouldn’t talk about their feelings.... etc men are humans too ,Y
1.12174311969807E+018,What Is Your Role as a Christian in the MeToo Movement? - LifeWay Voices ,N
1.12174027064572E+018,"This story is typical. The bad guy gets to become a supreme court justice and those that tried to stop him didn’t do enough, so let’s have eight years of a pussy grabbing president. The MeToo purest view of the world is a movement that only one side recognizes, so good men...",Y
1.12173488827163E+018,"Just in... The Earth joins the MeToo movement.. 
No means No.. ",Y
1.12172620460691E+018,Why workplace sexual-harassment complaints keep climbing. Big increase since the beginning of the Metoo movement.  ,Y
1.12172332153457E+018,The MeToo movement matters. Show your support by downloading the MNFST app and join the movement today :rocket:  metoo,Y
1.1217182545469E+018,"If you can still vote for biden after reading Anita Hill's perspective, don't call yourself an ally of the MeToo movement. ",Y
1.1217109815944E+018,"""Clients have brought legal claims against celebrity chefs and they have described a lack of willingness amongst colleagues to complain about harassment."" WBD lawyer, Jo Martin, speaks to the @EveningStandard about the MeToo movement sweeping London:  ",N
1.12168962482745E+018,"Lots of talk about how the new Bond will respond to the MeToo movement, as meanwhile it's announced the villain will be played by an actor who is and looks like he is of Middle Eastern descent... 
",N
1.12168639629969E+018,Is taylor swift taking the piss out of the metoo movement by calling her next album Me? MeOutNow,Y
1.12167550923703E+018,Incredible research by @drewett_chloe on the metoo movement. I also loved that Chloe highlighted the burnout that is associated with this kind of research. ,N
1.12167400724846E+018,"If @NUSingapore wants to be the leading University in Asia, it has to recognize its failures, and prevent such atrocities from happening. Sexual misconduct should not happen, not now or ever. The MeToo  Movement should’ve taught NUS all that, but it didn’t.",Y
1.12167004112718E+018,I’m just going to say it. We’ve fought so hard for the metoo movement and calling trump out for sexual assault yet you’re all so excited about @JoeBiden announcing his presidency.,Y
1.12166800335811E+018,Russell Westbrook claimed that Lillard violated OKC in a way similar to the MeToo movement.,Y
1.12166020167165E+018,The face of Japan's MeToo movement ,Y
